ID,Seller,Category,Locations,Price,Currency,Rooms,Area,Floor
2884922,Agentlik,Yeni tikili,"['Hazi Aslanov m.', 'Xatai r.', 'Ahmadli q.']",100000,AZN,2,57.0,14
2884918,Agentlik,Kohna tikili,"['Nariman Narimanov m.', 'Narimanov r.']",155000,AZN,3,80.0,1
2884915,Agentlik,Yeni tikili,"['Nariman Narimanov m.', 'Narimanov r.']",98600,AZN,1,68.0,14
2884914,Agentlik,Yeni tikili,"['Nizami m.', 'Yasamal r.']",230000,AZN,4,115.0,8
2884912,Agentlik,Yeni tikili,"['Nizami m.', 'Yasamal r.']",380000,AZN,4,214.0,6
2884906,Agentlik,Yeni tikili,"['Hazi Aslanov m.', 'Xatai r.', 'Hazi Aslanov q.']",145000,AZN,3,105.0,6
2884905,Agentlik,Yeni tikili,"['Neftchilar m.', 'Nizami r.', '8-ci kilometr q.']",115000,AZN,2,74.0,14
2884900,Owner,Kohna tikili,"['Neftchilar m.', 'Nizami r.', '8-ci kilometr q.']",113000,AZN,3,80.0,9
2866434,Agentlik,Kohna tikili,['Xatai r.'],75000,AZN,2,64.0,4
2884896,Agentlik,Yeni tikili,"['20 Yanvar m.', 'Yasamal r.', 'Yasamal q.']",180000,AZN,3,90.0,6
2878131,Agentlik,Kohna tikili,"['Shah Ismayil Xatai m.', 'Xatai r.']",75000,AZN,2,60.0,4
2884895,Owner,Yeni tikili,"['Yasamal r.', 'Yasamal q.']",250000,AZN,3,131.0,10
2884894,Agentlik,Yeni tikili,['Sabunchu r.'],110000,AZN,3,100.0,18
2884891,Agentlik,Yeni tikili,"['Binaqadi r.', '8-ci mikrorayon q.']",170000,AZN,3,120.0,18
2884890,Owner,Kohna tikili,"['Yasamal r.', 'Yeni Yasamal q.']",135000,AZN,5,130.0,8
2884888,Agentlik,Yeni tikili,['Xatai r.'],139000,AZN,3,98.0,4
2884887,Owner,Yeni tikili,"['Nariman Narimanov m.', 'Narimanov r.']",438000,AZN,4,219.0,4
2884883,Agentlik,Yeni tikili,"['28 May m.', 'Nasimi r.']",299000,AZN,4,170.0,12
2884881,Agentlik,Kohna tikili,['Narimanov r.'],165000,AZN,4,119.0,5
2600298,Agentlik,Kohna tikili,['Nasimi r.'],195000,AZN,3,80.0,3
2601500,Agentlik,Yeni tikili,"['Elmlar Akademiyasi m.', 'Yasamal r.']",210000,AZN,2,105.0,4
2604704,Agentlik,Kohna tikili,"['Ichari Shahar m.', 'Sabail r.']",765000,AZN,4,170.0,4
2686275,Owner,Yeni tikili,"['Sabunchu r.', 'Bakixanov q.']",88800,AZN,1,61.0,17
2915985,Owner,Yeni tikili,"['Binaqadi r.', '9-cu mikrorayon q.']",185000,AZN,4,110.0,16
2816848,Owner,Yeni tikili,['Narimanov r.'],329000,AZN,3,172.0,19
2613626,Agentlik,Yeni tikili,"['Binaqadi r.', '7-ci mikrorayon q.']",139880,AZN,3,107.6,7
2614670,Agentlik,Yeni tikili,"['28 May m.', 'Nasimi r.']",814000,AZN,7,370.0,15
2605656,Agentlik,Kohna tikili,"['Ichari Shahar m.', 'Sabail r.']",125000,AZN,2,55.0,3
2604453,Agentlik,Kohna tikili,"['Ichari Shahar m.', 'Sabail r.']",210000,AZN,3,70.0,2
2884878,Agentlik,Yeni tikili,"['Shah Ismayil Xatai m.', 'Xatai r.']",123000,AZN,2,50.0,7
2884877,Agentlik,Yeni tikili,"['Memar Acami m.', 'Nasimi r.']",160999,AZN,3,100.0,13
2884875,Agentlik,Yeni tikili,"['20 Yanvar m.', 'Yasamal r.']",107000,AZN,2,60.0,7
2884876,Agentlik,Yeni tikili,['Narimanov r.'],320000,AZN,4,165.0,3
2884873,Agentlik,Yeni tikili,['Absheron r.'],50000,AZN,2,50.0,5
2884872,Owner,Yeni tikili,['Nasimi r.'],555000,AZN,5,320.0,12
2884865,Agentlik,Kohna tikili,"['Sahil m.', 'Sabail r.']",270000,AZN,4,100.0,2
2884866,Agentlik,Yeni tikili,"['Elmlar Akademiyasi m.', 'Yasamal r.']",145000,AZN,3,100.0,8
2834539,Agentlik,Yeni tikili,['Nasimi r.'],220000,AZN,4,150.0,17
2884862,Agentlik,Kohna tikili,['Sabail r.'],280000,AZN,4,156.0,2
2884860,Agentlik,Yeni tikili,"['Neftchilar m.', 'Nizami r.']",85000,AZN,2,55.0,6
2884859,Owner,Kohna tikili,['Sabail r.'],298000,AZN,4,99.6,5
2819997,Agentlik,Yeni tikili,"['Ahmadli m.', 'Xatai r.', 'Ahmadli q.']",120000,AZN,2,86.0,5
2879964,Owner,Yeni tikili,"['Xatai r.', 'Ag shahar q.']",330000,AZN,4,172.0,7
2884856,Agentlik,Yeni tikili,"['Shah Ismayil Xatai m.', 'Xatai r.']",309000,AZN,4,152.0,4
2884850,Agentlik,Yeni tikili,"['Xalqlar Dostlugu m.', 'Xatai r.']",200000,AZN,4,205.0,9
2884847,Owner,Kohna tikili,"['Yasamal r.', 'Yeni Yasamal q.']",75000,AZN,2,52.0,6
2884846,Agentlik,Yeni tikili,"['Nariman Narimanov m.', 'Narimanov r.']",330000,AZN,3,133.0,15
2884844,Agentlik,Yeni tikili,['Narimanov r.'],270000,AZN,3,140.0,10
2603819,Owner,Yeni tikili,['Xatai r.'],512000,AZN,5,256.0,6
2884835,Owner,Yeni tikili,"['Inshaatchilar m.', 'Yasamal r.', 'Yasamal q.']",185000,AZN,4,140.0,5
2836220,Agentlik,Yeni tikili,"['Memar Acami m.', 'Nasimi r.']",154000,AZN,3,100.0,5
2890676,Owner,Kohna tikili,"['Yasamal r.', 'Yasamal q.']",178000,AZN,5,120.0,2
2731539,Agentlik,Yeni tikili,"['Binaqadi r.', '7-ci mikrorayon q.']",74375,AZN,2,59.5,4
2168321,Owner,Yeni tikili,"['Ichari Shahar m.', 'Yasamal r.']",397540,AZN,3,152.9,3
2884828,Agentlik,Yeni tikili,"['Shah Ismayil Xatai m.', 'Xatai r.']",250000,AZN,3,100.5,3
2715711,Agentlik,Kohna tikili,"['Nasimi r.', '4-cu mikrorayon q.']",101000,AZN,3,85.0,1
2835098,Agentlik,Yeni tikili,['Binaqadi r.'],99500,AZN,2,66.0,17
2850242,Agentlik,Yeni tikili,"['Elmlar Akademiyasi m.', 'Yasamal r.']",183000,AZN,3,96.0,8
2784218,Agentlik,Yeni tikili,['Nasimi r.'],120000,AZN,2,55.5,5
2884816,Agentlik,Yeni tikili,"['Xatai r.', 'Hazi Aslanov q.']",95000,AZN,2,55.0,3
2877131,Owner,Yeni tikili,"['Elmlar Akademiyasi m.', 'Yasamal r.']",310000,AZN,3,127.0,12
2820396,Agentlik,Yeni tikili,['Yasamal r.'],244500,AZN,3,130.0,10
2884812,Agentlik,Yeni tikili,['Xatai r.'],147000,AZN,3,85.0,10
2835246,Agentlik,Yeni tikili,"['28 May m.', 'Sahil m.', 'Nasimi r.']",423000,AZN,3,184.4,7
2835229,Agentlik,Kohna tikili,"['Sahil m.', '28 May m.', 'Nasimi r.']",240000,AZN,2,68.0,3
2674773,Agentlik,Kohna tikili,"['28 May m.', 'Sahil m.', 'Nasimi r.']",430000,AZN,4,150.0,2
2660250,Agentlik,Yeni tikili,['Xatai r.'],119000,AZN,3,100.0,7
2884806,Owner,Yeni tikili,"['Qara Qarayev m.', 'Nizami r.']",185000,AZN,3,100.0,15
2884805,Owner,Kohna tikili,"['Nasimi m.', 'Binaqadi r.', '6-ci mikrorayon q.']",78000,AZN,2,55.0,2
2884801,Agentlik,Yeni tikili,"['Elmlar Akademiyasi m.', 'Yasamal r.']",312000,AZN,3,127.0,12
2884793,Owner,Kohna tikili,"['Xatai r.', 'Ahmadli q.']",85000,AZN,2,60.0,8
2884790,Agentlik,Yeni tikili,['Narimanov r.'],115000,AZN,2,60.0,2
2884788,Agentlik,Yeni tikili,"['Elmlar Akademiyasi m.', 'Yasamal r.']",167000,AZN,2,86.0,3
2884785,Agentlik,Yeni tikili,['Narimanov r.'],154500,AZN,3,77.0,4
2884782,Agentlik,Yeni tikili,"['Shah Ismayil Xatai m.', 'Xatai r.']",150000,AZN,2,95.0,4
2835219,Owner,Kohna tikili,"['Nariman Narimanov m.', 'Narimanov r.']",137000,AZN,3,86.0,5
2884775,Agentlik,Yeni tikili,"['Inshaatchilar m.', 'Yasamal r.', 'Yasamal q.']",92000,AZN,1,60.5,16
2884774,Agentlik,Kohna tikili,"['Hazi Aslanov m.', 'Xatai r.']",128000,AZN,4,95.0,3
2807058,Owner,Yeni tikili,['Nasimi r.'],325000,AZN,4,142.0,15
2538832,Agentlik,Yeni tikili,"['Binaqadi r.', '7-ci mikrorayon q.']",131430,AZN,3,101.1,10
2912851,Owner,Yeni tikili,"['Yasamal r.', 'Yasamal q.']",225000,AZN,2,99.0,25
2890746,Owner,Yeni tikili,"['Sabunchu r.', 'Nardaran q.']",327500,AZN,2,123.6,1
2884772,Agentlik,Yeni tikili,"['Elmlar Akademiyasi m.', 'Yasamal r.']",600000,AZN,4,216.0,15
2884771,Owner,Yeni tikili,"['Yasamal r.', 'Yeni Yasamal q.']",136000,AZN,3,88.0,7
2884767,Agentlik,Yeni tikili,"['Shah Ismayil Xatai m.', 'Xatai r.']",149900,AZN,3,84.0,5
2884766,Agentlik,Yeni tikili,"['Avtovagzal m.', 'Binaqadi r.']",87500,AZN,3,80.0,2
2876521,Agentlik,Kohna tikili,"['Nasimi m.', 'Binaqadi r.', '9-cu mikrorayon q.']",140000,AZN,4,100.0,9
2884761,Agentlik,Yeni tikili,"['Shah Ismayil Xatai m.', 'Xatai r.']",245000,AZN,3,110.0,3
2884757,Agentlik,Kohna tikili,"['Shah Ismayil Xatai m.', 'Xatai r.', 'Ag shahar q.']",125000,AZN,3,70.0,1
2884756,Agentlik,Yeni tikili,"['Xalqlar Dostlugu m.', 'Xatai r.', 'Ahmadli q.']",149000,AZN,3,81.0,10
2884755,Agentlik,Yeni tikili,['Yasamal r.'],259000,AZN,4,152.0,14
2884750,Agentlik,Yeni tikili,"['20 Yanvar m.', 'Yasamal r.']",238000,AZN,3,142.0,6
2884749,Owner,Kohna tikili,['Nasimi r.'],155000,AZN,3,75.0,4
2884747,Agentlik,Yeni tikili,"['Memar Acami m.', 'Binaqadi r.', '9-cu mikrorayon q.']",107000,AZN,2,60.0,4
2884743,Owner,Yeni tikili,"['Yasamal r.', 'Yeni Yasamal q.']",92000,AZN,2,61.0,16
2884742,Agentlik,Yeni tikili,['Xatai r.'],370000,AZN,3,136.0,4
2884739,Agentlik,Yeni tikili,"['Inshaatchilar m.', 'Yasamal r.', 'Yeni Yasamal q.']",128000,AZN,2,80.0,12
2884738,Owner,Yeni tikili,"['Binaqadi r.', '9-cu mikrorayon q.']",125000,AZN,3,80.0,6
2884734,Agentlik,Kohna tikili,['Yasamal r.'],175000,AZN,3,72.0,4
2884735,Agentlik,Kohna tikili,"['Hazi Aslanov m.', 'Xatai r.']",89000,AZN,3,68.0,8
2884732,Agentlik,Kohna tikili,"['Xalqlar Dostlugu m.', 'Xatai r.', 'Ahmadli q.']",90000,AZN,2,56.0,7
2884727,Agentlik,Yeni tikili,['Narimanov r.'],119000,AZN,2,55.0,5
2884730,Agentlik,Kohna tikili,"['Hazi Aslanov m.', 'Xatai r.']",110000,AZN,4,90.0,5
2884728,Agentlik,Yeni tikili,"['Yasamal r.', 'Yeni Yasamal q.']",215000,AZN,3,138.0,18
2779558,Agentlik,Yeni tikili,"['Elmlar Akademiyasi m.', 'Yasamal r.']",315000,AZN,3,120.0,6
2884725,Agentlik,Yeni tikili,"['Inshaatchilar m.', 'Yasamal r.', 'Yeni Yasamal q.']",95000,AZN,2,55.0,10
2729855,Owner,Yeni tikili,['Nasimi r.'],620000,AZN,5,248.0,5
2901192,Agentlik,Yeni tikili,"['Inshaatchilar m.', 'Yasamal r.']",137000,AZN,3,100.0,2
2684476,Agentlik,Yeni tikili,['Nasimi r.'],119900,AZN,1,54.5,3
2899940,Owner,Yeni tikili,"['Yasamal r.', 'Yasamal q.']",221900,AZN,2,126.8,6
2881012,Owner,Yeni tikili,"['Shah Ismayil Xatai m.', 'Xatai r.']",330000,AZN,3,105.0,14
2875073,Agentlik,Yeni tikili,"['Memar Acami m.', 'Nasimi r.', '5-ci mikrorayon q.']",196000,AZN,3,122.0,12
2884726,Agentlik,Yeni tikili,['Sabunchu r.'],80000,AZN,2,75.0,11
2834120,Agentlik,Yeni tikili,['Nasimi r.'],131999,AZN,4,150.0,13
2830600,Agentlik,Yeni tikili,"['Sabail r.', 'Bayil q.']",120000,AZN,2,68.0,13
2834439,Agentlik,Yeni tikili,"['Ichari Shahar m.', 'Yasamal r.']",330000,AZN,3,150.0,10
2884722,Agentlik,Yeni tikili,"['Shah Ismayil Xatai m.', 'Xatai r.']",355000,AZN,3,148.0,15
2884718,Agentlik,Yeni tikili,"['Yasamal r.', 'Yeni Yasamal q.']",130000,AZN,3,152.0,4
2884717,Agentlik,Kohna tikili,"['Hazi Aslanov m.', 'Xatai r.', 'Ahmadli q.']",110000,AZN,4,80.0,5
2884692,Agentlik,Yeni tikili,['Xatai r.'],115000,AZN,3,95.0,8
2884715,Owner,Yeni tikili,"['Nariman Narimanov m.', 'Narimanov r.']",182000,AZN,2,70.0,4
2884713,Agentlik,Kohna tikili,['Nasimi r.'],168000,AZN,3,100.0,6
2763436,Agentlik,Yeni tikili,['Yasamal r.'],153000,AZN,3,96.0,7
2851872,Agentlik,Yeni tikili,['Nizami r.'],84000,AZN,2,60.0,16
2884705,Agentlik,Yeni tikili,"['Hazi Aslanov m.', 'Xatai r.', 'Ahmadli q.']",100000,AZN,2,57.0,14
2884703,Agentlik,Kohna tikili,['Narimanov r.'],95000,AZN,2,60.0,5
2884690,Agentlik,Yeni tikili,['Nasimi r.'],210000,AZN,3,92.0,11
2722334,Agentlik,Yeni tikili,"['Yasamal r.', 'Yeni Yasamal q.']",129000,AZN,3,104.0,11
2884687,Agentlik,Yeni tikili,['Narimanov r.'],114500,AZN,2,61.0,2
2884686,Owner,Yeni tikili,"['Absheron r.', 'Masazir q.']",54000,AZN,2,70.0,9
2866714,Agentlik,Yeni tikili,"['28 May m.', 'Nasimi r.']",175000,AZN,2,90.0,11
2884680,Agentlik,Yeni tikili,['Yasamal r.'],183000,AZN,3,113.0,11
2884679,Owner,Yeni tikili,"['Binaqadi r.', '9-cu mikrorayon q.']",180000,AZN,3,114.0,2
2884675,Agentlik,Yeni tikili,"['Hazi Aslanov m.', 'Xatai r.', 'Ahmadli q.']",137000,AZN,3,84.0,11
2120413,Owner,Yeni tikili,['Nasimi r.'],632124,AZN,4,234.1,22
2857100,Owner,Yeni tikili,"['Qara Qarayev m.', 'Nizami r.']",140000,AZN,2,100.0,9
2911573,Owner,Kohna tikili,"['Ichari Shahar m.', 'Yasamal r.']",249500,AZN,3,99.7,1
2627041,Owner,Kohna tikili,['Narimanov r.'],170000,AZN,3,75.0,3
2884677,Agentlik,Kohna tikili,"['Avtovagzal m.', 'Binaqadi r.', 'Bilacari q.']",114000,AZN,5,120.0,4
2884673,Agentlik,Yeni tikili,"['Ahmadli m.', 'Xatai r.', 'Ahmadli q.']",86999,AZN,2,65.0,16
2884665,Owner,Kohna tikili,"['Suraxani r.', 'Yeni Gunashli q.']",100000,AZN,3,75.0,6
2884666,Agentlik,Yeni tikili,['Nasimi r.'],155000,AZN,2,76.4,6
2884662,Agentlik,Yeni tikili,"['Nizami m.', 'Yasamal r.']",170000,AZN,2,100.0,8
2884663,Agentlik,Yeni tikili,"['Yasamal r.', 'Yasamal q.']",149500,AZN,2,105.0,3
2884660,Agentlik,Yeni tikili,"['Inshaatchilar m.', 'Yasamal r.']",185000,AZN,4,117.0,18
2884661,Agentlik,Yeni tikili,"['Binaqadi r.', '9-cu mikrorayon q.']",108000,AZN,2,60.0,6
2884658,Agentlik,Yeni tikili,['Nasimi r.'],115000,AZN,2,71.0,3
2884654,Agentlik,Yeni tikili,['Narimanov r.'],400000,AZN,4,180.0,17
2884649,Agentlik,Yeni tikili,['Nasimi r.'],200000,AZN,3,100.0,3
2884648,Agentlik,Yeni tikili,['Narimanov r.'],115000,AZN,2,60.0,2
2683784,Agentlik,Kohna tikili,"['Binaqadi r.', '9-cu mikrorayon q.']",115000,AZN,5,85.0,5
2884647,Agentlik,Kohna tikili,"['Nasimi m.', 'Binaqadi r.', '6-ci mikrorayon q.']",78000,AZN,2,55.0,4
2884646,Agentlik,Yeni tikili,['Nasimi r.'],167000,AZN,3,125.0,15
2884645,Agentlik,Yeni tikili,['Nizami r.'],115000,AZN,2,75.0,14
2884638,Agentlik,Yeni tikili,"['Nizami m.', 'Yasamal r.']",172000,AZN,2,94.0,8
2884634,Agentlik,Yeni tikili,['Nasimi r.'],270000,AZN,4,164.0,13
2814392,Agentlik,Yeni tikili,['Narimanov r.'],388000,AZN,4,225.0,15
2884628,Agentlik,Yeni tikili,"['20 Yanvar m.', 'Yasamal r.']",145000,AZN,3,82.0,6
2884632,Agentlik,Yeni tikili,"['Elmlar Akademiyasi m.', 'Yasamal r.', 'Yasamal q.']",410000,AZN,4,185.0,9
2884631,Owner,Yeni tikili,['Narimanov r.'],500000,AZN,4,263.0,4
2884629,Agentlik,Yeni tikili,"['Shah Ismayil Xatai m.', 'Xatai r.']",280000,AZN,3,140.0,14
2884627,Agentlik,Kohna tikili,"['Ganclik m.', 'Narimanov r.']",90000,AZN,2,45.0,3
2904196,Agentlik,Yeni tikili,['Nasimi r.'],223000,AZN,3,131.0,13
2917331,Owner,Yeni tikili,"['Nizami m.', 'Yasamal r.']",360000,AZN,3,140.0,18
2848527,Agentlik,Yeni tikili,"['Shah Ismayil Xatai m.', 'Xatai r.']",240000,AZN,4,173.0,15
2908652,Agentlik,Kohna tikili,"['Inshaatchilar m.', 'Yasamal r.']",127000,AZN,3,80.0,4
2884626,Owner,Kohna tikili,"['Sabunchu r.', 'Bakixanov q.']",49000,AZN,1,32.0,3
2779362,Agentlik,Yeni tikili,['Narimanov r.'],167000,AZN,3,107.4,11
2884623,Agentlik,Yeni tikili,"['Xatai r.', 'Hazi Aslanov q.']",114000,AZN,3,89.0,8
2884621,Agentlik,Kohna tikili,"['Hazi Aslanov m.', 'Xatai r.']",74000,AZN,3,60.0,2
2835457,Agentlik,Yeni tikili,"['Inshaatchilar m.', 'Yasamal r.']",152000,AZN,2,64.0,3
2884618,Agentlik,Kohna tikili,"['Elmlar Akademiyasi m.', 'Yasamal r.']",177000,AZN,3,85.0,8
2884617,Owner,Kohna tikili,"['Shah Ismayil Xatai m.', 'Xatai r.']",143000,AZN,3,65.0,2
2884610,Agentlik,Yeni tikili,"['Nizami m.', 'Yasamal r.']",450000,AZN,4,210.0,10
2884609,Owner,Yeni tikili,['Narimanov r.'],185000,AZN,3,97.0,5
2884608,Owner,Kohna tikili,"['Suraxani r.', 'Yeni Gunashli q.']",98000,AZN,4,90.0,4
2884605,Agentlik,Yeni tikili,"['Elmlar Akademiyasi m.', 'Yasamal r.', 'Yasamal q.']",450000,AZN,4,200.0,4
2884603,Agentlik,Yeni tikili,"['Yasamal r.', 'Yeni Yasamal q.']",147000,AZN,3,110.0,6
2548360,Agentlik,Yeni tikili,"['Inshaatchilar m.', 'Yasamal r.']",210000,AZN,3,109.0,8
2821390,Agentlik,Yeni tikili,"['Xalqlar Dostlugu m.', 'Nizami r.']",255000,AZN,3,145.0,13
2884598,Agentlik,Yeni tikili,"['Elmlar Akademiyasi m.', 'Yasamal r.']",240000,AZN,3,120.0,9
2776772,Agentlik,Yeni tikili,"['Yasamal r.', 'Yeni Yasamal q.']",105000,AZN,2,80.0,10
2884594,Agentlik,Yeni tikili,"['Inshaatchilar m.', 'Yasamal r.', 'Yeni Yasamal q.']",120000,AZN,3,70.0,9
2727608,Agentlik,Yeni tikili,"['28 May m.', 'Sahil m.', 'Nasimi r.']",495000,AZN,4,215.0,7
2833593,Agentlik,Yeni tikili,['Absheron r.'],66000,AZN,2,67.0,9
2884592,Owner,Yeni tikili,['Yasamal r.'],450000,AZN,3,153.0,5
2831597,Agentlik,Yeni tikili,"['Elmlar Akademiyasi m.', 'Yasamal r.']",265000,AZN,3,140.0,4
2548736,Agentlik,Yeni tikili,['Nasimi r.'],168000,AZN,2,96.0,4
2884588,Agentlik,Yeni tikili,"['8 Noyabr m.', 'Nasimi r.']",340000,AZN,4,174.0,11
2884587,Agentlik,Kohna tikili,"['Hazi Aslanov m.', 'Xatai r.']",108000,AZN,3,90.0,5
2917161,Owner,Yeni tikili,"['Sabail r.', 'Bayil q.']",99000,AZN,2,50.0,15
2906451,Agentlik,Yeni tikili,['Xatai r.'],167000,AZN,3,92.5,10
2379128,Owner,Kohna tikili,"['Sahil m.', 'Nasimi r.']",220000,AZN,3,59.8,3
2889034,Agentlik,Yeni tikili,['Narimanov r.'],592488,AZN,4,246.9,6
2884586,Owner,Yeni tikili,"['Yasamal r.', 'Yeni Yasamal q.']",114500,AZN,3,97.0,2
2884585,Agentlik,Yeni tikili,"['Xatai r.', 'Hazi Aslanov q.']",73000,AZN,1,52.0,5
2884581,Owner,Yeni tikili,"['Nariman Narimanov m.', 'Narimanov r.']",350000,AZN,4,160.0,10
2884580,Agentlik,Yeni tikili,"['Inshaatchilar m.', 'Yasamal r.']",145000,AZN,3,100.0,8
2884578,Owner,Kohna tikili,"['Nasimi m.', 'Binaqadi r.', '6-ci mikrorayon q.']",89000,AZN,2,50.0,2
2884571,Agentlik,Yeni tikili,"['Elmlar Akademiyasi m.', 'Yasamal r.']",330000,AZN,3,104.0,11
2776450,Agentlik,Yeni tikili,"['Inshaatchilar m.', 'Yasamal r.', 'Yeni Yasamal q.']",90000,AZN,2,60.0,6
2884566,Owner,Yeni tikili,"['Inshaatchilar m.', 'Yasamal r.']",245000,AZN,3,120.0,10
2884564,Agentlik,Kohna tikili,['Xatai r.'],89000,AZN,2,58.0,7
2884562,Agentlik,Yeni tikili,"['Elmlar Akademiyasi m.', 'Yasamal r.']",312000,AZN,3,127.0,12
2884561,Agentlik,Yeni tikili,"['28 May m.', 'Nasimi r.']",148000,AZN,2,96.0,7
2826474,Agentlik,Yeni tikili,"['Shah Ismayil Xatai m.', 'Xatai r.']",198800,AZN,3,142.0,10
2884560,Agentlik,Yeni tikili,['Yasamal r.'],93000,AZN,2,63.0,4
2613880,Agentlik,Yeni tikili,['Narimanov r.'],290000,AZN,3,164.0,7
2884557,Owner,Yeni tikili,"['Shah Ismayil Xatai m.', 'Xatai r.']",135000,AZN,2,70.0,17
2760887,Agentlik,Yeni tikili,['Nasimi r.'],155000,AZN,3,115.0,17
2884553,Agentlik,Kohna tikili,"['Binaqadi r.', '9-cu mikrorayon q.']",125000,AZN,3,75.0,9
2884552,Owner,Yeni tikili,"['28 May m.', 'Nasimi r.']",350000,AZN,3,130.0,10
2884550,Agentlik,Yeni tikili,"['Ganclik m.', 'Narimanov r.']",300000,AZN,4,166.0,5
2884549,Agentlik,Yeni tikili,"['20 Yanvar m.', 'Yasamal r.', 'Yasamal q.']",110000,AZN,1,56.0,14
2884548,Agentlik,Kohna tikili,"['Hazi Aslanov m.', 'Xatai r.']",85999,AZN,2,60.0,2
2695974,Agentlik,Yeni tikili,['Narimanov r.'],508000,AZN,7,320.0,12
2884531,Owner,Yeni tikili,"['Sabunchu r.', 'Bakixanov q.']",265000,AZN,3,152.0,3
2816368,Agentlik,Yeni tikili,"['Sabail r.', 'Badamdar q.']",280000,AZN,4,181.0,8
2194028,Owner,Yeni tikili,"['Elmlar Akademiyasi m.', 'Yasamal r.']",590000,AZN,4,217.0,14
2899917,Owner,Yeni tikili,['Nasimi r.'],129000,AZN,1,77.0,11
2854409,Owner,Kohna tikili,"['Qaradag r.', 'Lokbatan q.']",96000,AZN,4,99.0,1
2888407,Agentlik,Yeni tikili,"['Suraxani r.', 'Yeni Gunashli q.']",47928,AZN,1,50.5,8
2864221,Agentlik,Kohna tikili,"['Yasamal r.', 'Yasamal q.']",220000,AZN,5,130.0,8
2884542,Agentlik,Yeni tikili,"['Xatai r.', 'Ag shahar q.']",375000,AZN,3,136.0,4
2722412,Agentlik,Yeni tikili,"['Nariman Narimanov m.', 'Narimanov r.']",127000,AZN,2,72.0,3
2884538,Agentlik,Yeni tikili,['Nasimi r.'],290000,AZN,4,172.0,5
2884540,Owner,Yeni tikili,"['Yasamal r.', 'Yeni Yasamal q.']",95000,AZN,2,63.0,6
2884535,Owner,Yeni tikili,['Narimanov r.'],127000,AZN,2,58.0,11
2884534,Agentlik,Kohna tikili,"['Nizami m.', 'Nasimi r.']",78000,AZN,2,50.0,4
2884527,Agentlik,Yeni tikili,"['Qara Qarayev m.', 'Nizami r.']",93000,AZN,2,58.0,10
2884525,Agentlik,Yeni tikili,"['Neftchilar m.', 'Nizami r.']",83000,AZN,2,55.0,16
2884516,Agentlik,Yeni tikili,['Yasamal r.'],220000,AZN,3,93.0,15
2884523,Agentlik,Yeni tikili,"['Qara Qarayev m.', 'Nizami r.']",138800,AZN,2,75.0,14
2884520,Agentlik,Yeni tikili,"['20 Yanvar m.', 'Yasamal r.']",184000,AZN,3,93.0,16
2884511,Agentlik,Yeni tikili,['Nasimi r.'],147000,AZN,3,147.0,16
2884519,Agentlik,Yeni tikili,['Xatai r.'],114000,AZN,3,110.0,15
2884510,Owner,Yeni tikili,"['Yasamal r.', 'Yeni Yasamal q.']",183000,AZN,3,137.0,16
2666833,Agentlik,Yeni tikili,"['Yasamal r.', 'Yeni Yasamal q.']",150000,AZN,6,140.0,13
2884506,Owner,Kohna tikili,['Narimanov r.'],135000,AZN,3,100.0,5
2884505,Agentlik,Yeni tikili,['Xatai r.'],260000,AZN,2,85.0,6
2884504,Owner,Yeni tikili,['Yasamal r.'],175000,AZN,2,65.0,24
2834778,Agentlik,Yeni tikili,"['Yasamal r.', 'Elmlar Akademiyasi m.']",185000,AZN,2,68.0,3
2884503,Agentlik,Yeni tikili,"['Memar Acami m.', 'Nasimi r.']",115000,AZN,2,54.0,8
2884501,Agentlik,Kohna tikili,['Nizami r.'],110000,AZN,3,78.0,3
2786789,Agentlik,Yeni tikili,"['Inshaatchilar m.', 'Yasamal r.']",150000,AZN,3,74.0,9
2884499,Agentlik,Yeni tikili,['Narimanov r.'],74000,AZN,1,40.0,6
2898227,Owner,Yeni tikili,"['Nasimi m.', 'Binaqadi r.', '9-cu mikrorayon q.']",240000,AZN,4,186.9,19
2915646,Owner,Yeni tikili,"['Memar Acami m.', 'Nasimi r.']",348000,AZN,4,230.0,10
2839507,Agentlik,Yeni tikili,"['Inshaatchilar m.', 'Yasamal r.']",210000,AZN,3,140.0,18
2744884,Agentlik,Yeni tikili,"['Memar Acami m.', 'Nasimi r.', '4-cu mikrorayon q.']",174000,AZN,3,120.0,4
2884496,Agentlik,Yeni tikili,"['Inshaatchilar m.', 'Yasamal r.']",299999,AZN,3,155.0,12
2884495,Owner,Yeni tikili,['Yasamal r.'],163000,AZN,3,102.5,7
2884494,Agentlik,Kohna tikili,"['Xalqlar Dostlugu m.', 'Nizami r.', '8-ci kilometr q.']",145000,AZN,4,85.0,4
2884492,Owner,Yeni tikili,"['Binaqadi r.', '9-cu mikrorayon q.']",107000,AZN,2,60.0,4
2436598,Agentlik,Yeni tikili,"['Nizami m.', 'Nasimi r.', 'Kubinka q.']",390000,AZN,6,380.0,16
2884486,Owner,Yeni tikili,"['Inshaatchilar m.', 'Yasamal r.']",213000,AZN,3,103.0,8
2884485,Agentlik,Yeni tikili,['Narimanov r.'],245000,AZN,3,155.0,11
2884484,Owner,Kohna tikili,"['20 Yanvar m.', 'Yasamal r.', 'Yasamal q.']",80000,AZN,2,55.0,4
2884482,Agentlik,Kohna tikili,['Nizami r.'],115000,AZN,3,85.0,4
